Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,Gene start (bp),Gene end (bp),Transcript start (bp),Transcript end (bp),Gene type,Strand,Chromosome/scaffold name
ENSMUSG00000104423,ENSMUSG00000104423.2,ENSMUST00000193762,ENSMUST00000193762.2,83037030,83037099,83036007,83036660,83036007,83037099,83036007,83037099,protein_coding,-1,1
ENSMUSG00000101315,ENSMUSG00000101315.2,ENSMUST00000188005,ENSMUST00000188005.2,83038651,83038716,83039134,83039642,83038651,83039642,83038651,83039642,protein_coding,1,1
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000153686,ENSMUST00000153686.2,126408048,126408280,,,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000153686,ENSMUST00000153686.2,,,126399962,126400166,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000153686,ENSMUST00000153686.2,,,126406856,126407011,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000153686,ENSMUST00000153686.2,,,126407268,126407280,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000207534,ENSMUST00000207534.3,,,126399962,126400052,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000207534,ENSMUST00000207534.3,,,,,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000207534,ENSMUST00000207534.3,,,,,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000114515,ENSMUSG00000114515.3,ENSMUST00000207534,ENSMUST00000207534.3,126408048,126408280,,,126399962,126408280,126399962,126408280,protein_coding,-1,7
ENSMUSG00000078157,ENSMUSG00000078157.2,ENSMUST00000104962,ENSMUST00000104962.2,29775456,29775668,29772395,29773490,29772395,29775668,29772395,29775668,protein_coding,-1,11
ENSMUSG00000104752,ENSMUSG00000104752.2,ENSMUST00000199463,ENSMUST00000199463.2,,,146094612,146094790,146094612,146097349,146094612,146097349,protein_coding,-1,5
ENSMUSG00000104752,ENSMUSG00000104752.2,ENSMUST00000199463,ENSMUST00000199463.2,,,,,146094612,146097349,146094612,146097349,protein_coding,-1,5
ENSMUSG00000104752,ENSMUSG00000104752.2,ENSMUST00000199463,ENSMUST00000199463.2,,,,,146094612,146097349,146094612,146097349,protein_coding,-1,5
ENSMUSG00000104752,ENSMUSG00000104752.2,ENSMUST00000199463,ENSMUST00000199463.2,,,,,146094612,146097349,146094612,146097349,protein_coding,-1,5
ENSMUSG00000104752,ENSMUSG00000104752.2,ENSMUST00000199463,ENSMUST00000199463.2,146097321,146097349,,,146094612,146097349,146094612,146097349,protein_coding,-1,5
ENSMUSG00000096798,ENSMUSG00000096798.2,ENSMUST00000174320,ENSMUST00000174320.2,,,,,146104786,146107531,146104786,146107531,protein_coding,-1,5
ENSMUSG00000096798,ENSMUSG00000096798.2,ENSMUST00000174320,ENSMUST00000174320.2,,,,,146104786,146107531,146104786,146107531,protein_coding,-1,5
ENSMUSG00000096798,ENSMUSG00000096798.2,ENSMUST00000174320,ENSMUST00000174320.2,146107504,146107531,,,146104786,146107531,146104786,146107531,protein_coding,-1,5
ENSMUSG00000096798,ENSMUSG00000096798.2,ENSMUST00000174320,ENSMUST00000174320.2,,,146104786,146104963,146104786,146107531,146104786,146107531,protein_coding,-1,5
ENSMUSG00000096798,ENSMUSG00000096798.2,ENSMUST00000174320,ENSMUST00000174320.2,,,,,146104786,146107531,146104786,146107531,protein_coding,-1,5
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,20500023,20501314,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110591,ENSMUSG00000110591.2,ENSMUST00000211848,ENSMUST00000211848.2,,,,,20478993,20501314,20478993,20501314,protein_coding,1,8
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106785,ENSMUST00000106785.8,,,105300302,105300345,105289759,105333646,105289759,105300345,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106785,ENSMUST00000106785.8,,,,,105289759,105333646,105289759,105300345,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106785,ENSMUST00000106785.8,,,,,105289759,105333646,105289759,105300345,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106785,ENSMUST00000106785.8,105289759,105289799,,,105289759,105333646,105289759,105300345,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105308118,105308249,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,105289769,105289799,,,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105306094,105306297,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105304829,105304990,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105300709,105301513,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105300279,105300478,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105290412,105290435,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,,,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142363,ENSMUST00000142363.8,,,105306381,105306491,105289759,105333646,105289769,105308249,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105333055,105333646,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105306381,105306491,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105306094,105306297,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105304829,105304990,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105300709,105301513,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105332840,105332965,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105331986,105332143,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105327354,105327597,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105327001,105327263,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105323627,105323678,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105323358,105323495,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105323027,105323251,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105317653,105317809,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105300279,105300478,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,105290412,105290435,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,,,,,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000142874,ENSMUST00000142874.9,105289769,105289799,,,105289759,105333646,105289769,105333646,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000149819,ENSMUST00000149819.8,,,105300709,105300886,105289759,105333646,105289771,105300886,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000149819,ENSMUST00000149819.8,,,105300279,105300478,105289759,105333646,105289771,105300886,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000149819,ENSMUST00000149819.8,,,105290412,105290435,105289759,105333646,105289771,105300886,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000149819,ENSMUST00000149819.8,105289771,105289799,,,105289759,105333646,105289771,105300886,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106786,ENSMUST00000106786.8,,,105304900,105304955,105289759,105333646,105289777,105304955,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106786,ENSMUST00000106786.8,,,,,105289759,105333646,105289777,105304955,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106786,ENSMUST00000106786.8,,,,,105289759,105333646,105289777,105304955,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000106786,ENSMUST00000106786.8,105289777,105289799,,,105289759,105333646,105289777,105304955,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000211054,ENSMUST00000211054.2,105289784,105289799,,,105289759,105333646,105289784,105300425,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000211054,ENSMUST00000211054.2,,,105300279,105300425,105289759,105333646,105289784,105300425,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000211054,ENSMUST00000211054.2,,,105290412,105290435,105289759,105333646,105289784,105300425,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000211054,ENSMUST00000211054.2,,,,,105289759,105333646,105289784,105300425,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210893,ENSMUST00000210893.2,,,105300279,105300528,105289759,105333646,105290227,105300528,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210893,ENSMUST00000210893.2,,,105290412,105290435,105289759,105333646,105290227,105300528,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210312,ENSMUST00000210312.2,,,105322997,105323078,105289759,105333646,105290390,105323078,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210312,ENSMUST00000210312.2,,,105317653,105317809,105289759,105333646,105290390,105323078,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210312,ENSMUST00000210312.2,,,105306381,105306491,105289759,105333646,105290390,105323078,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210312,ENSMUST00000210312.2,,,105306094,105306297,105289759,105333646,105290390,105323078,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210312,ENSMUST00000210312.2,,,105304900,105304990,105289759,105333646,105290390,105323078,protein_coding,1,7
ENSMUSG00000110234,ENSMUSG00000110234.3,ENSMUST00000210312,ENSMUST00000210312.2,,,,,105289759,105333646,105290390,105323078,protein_coding,1,7
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89311527,89311630,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89311764,89311872,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89311995,89312076,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89312160,89312218,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89312337,89312432,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89312614,89312820,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,,,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,89313804,89313899,,,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89308468,89308645,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89303179,89303313,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89303394,89303558,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89304095,89304211,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89304291,89304396,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89304895,89305080,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89305548,89305743,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89306492,89306599,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89307695,89307772,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89307859,89307996,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89308143,89308244,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89308920,89309059,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89309391,89309550,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89310691,89310864,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89311014,89311095,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89300608,89301182,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89301348,89301440,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89302035,89302148,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000116461,ENSMUSG00000116461.2,ENSMUST00000052315,ENSMUST00000052315.13,,,89302935,89303087,89300608,89313899,89300608,89313899,protein_coding,-1,15
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000127537,ENSMUST00000127537.6,,,48729506,48729534,48695541,48729578,48695541,48729534,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000127537,ENSMUST00000127537.6,,,,,48695541,48729578,48695541,48729534,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000127537,ENSMUST00000127537.6,48718254,48718308,,,48695541,48729578,48695541,48729534,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000127537,ENSMUST00000127537.6,48706155,48706202,,,48695541,48729578,48695541,48729534,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000127537,ENSMUST00000127537.6,48695541,48695635,,,48695541,48729578,48695541,48729534,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000204317,ENSMUST00000204317.2,,,,,48695541,48729578,48695588,48706697,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000204317,ENSMUST00000204317.2,,,,,48695541,48729578,48695588,48706697,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000204408,ENSMUST00000204408.2,,,48729506,48729578,48695541,48729578,48715991,48729578,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000204408,ENSMUST00000204408.2,,,,,48695541,48729578,48715991,48729578,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000204408,ENSMUST00000204408.2,48718254,48718308,,,48695541,48729578,48715991,48729578,protein_coding,1,6
ENSMUSG00000098715,ENSMUSG00000098715.7,ENSMUST00000204408,ENSMUST00000204408.2,48715991,48716090,,,48695541,48729578,48715991,48729578,protein_coding,1,6
ENSMUSG00000084782,ENSMUSG00000084782.3,ENSMUST00000210529,ENSMUST00000210529.2,,,63515138,63515364,63515138,63523498,63515138,63519001,protein_coding,-1,4
ENSMUSG00000084782,ENSMUSG00000084782.3,ENSMUST00000210529,ENSMUST00000210529.2,63518972,63519001,,,63515138,63523498,63515138,63519001,protein_coding,-1,4
ENSMUSG00000084782,ENSMUSG00000084782.3,ENSMUST00000136620,ENSMUST00000136620.2,,,,,63515138,63523498,63515139,63523498,protein_coding,-1,4
ENSMUSG00000084782,ENSMUSG00000084782.3,ENSMUST00000136620,ENSMUST00000136620.2,,,,,63515138,63523498,63515139,63523498,protein_coding,-1,4
ENSMUSG00000110526,ENSMUSG00000110526.4,ENSMUST00000211893,ENSMUST00000211893.2,37642278,37642400,37641273,37641348,37641273,37642400,37641273,37642400,protein_coding,-1,9
ENSMUSG00000118407,ENSMUSG00000118407.2,ENSMUST00000238707,ENSMUST00000238707.2,,,52959354,52959355,52958382,52959355,52958382,52959355,protein_coding,1,18
ENSMUSG00000108464,ENSMUSG00000108464.6,ENSMUST00000206214,ENSMUST00000206214.3,58919354,58919377,58918344,58918428,58918344,58922216,58918344,58919870,protein_coding,-1,16
ENSMUSG00000108464,ENSMUSG00000108464.6,ENSMUST00000206214,ENSMUST00000206214.3,58919851,58919870,,,58918344,58922216,58918344,58919870,protein_coding,-1,16
ENSMUSG00000108464,ENSMUSG00000108464.6,ENSMUST00000205727,ENSMUST00000205727.3,58919354,58919377,58918344,58918428,58918344,58922216,58918344,58922216,protein_coding,-1,16
ENSMUSG00000108464,ENSMUSG00000108464.6,ENSMUST00000205727,ENSMUST00000205727.3,58922110,58922216,,,58918344,58922216,58918344,58922216,protein_coding,-1,16
ENSMUSG00000109020,ENSMUSG00000109020.5,ENSMUST00000207772,ENSMUST00000207772.3,59006845,59006861,59005582,59005918,59005582,59010291,59005582,59010291,protein_coding,-1,16
ENSMUSG00000109020,ENSMUSG00000109020.5,ENSMUST00000207772,ENSMUST00000207772.3,59010252,59010291,,,59005582,59010291,59005582,59010291,protein_coding,-1,16
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,34445944,34446104,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,34454838,34454852,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000109572,ENSMUSG00000109572.2,ENSMUST00000207754,ENSMUST00000207754.2,,,,,34445944,34484671,34445944,34484671,protein_coding,1,5
ENSMUSG00000118578,ENSMUSG00000118578.2,ENSMUST00000238876,ENSMUST00000238876.2,6327583,6327891,6327074,6327141,6327074,6327891,6327074,6327891,protein_coding,-1,2
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,76349827,76350124,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,76427031,76427034,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,76452033,76453191,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208418,ENSMUST00000208418.2,,,,,76349827,76453191,76349827,76453191,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208586,ENSMUST00000208586.2,,,,,76349827,76453191,76362320,76397971,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208586,ENSMUST00000208586.2,,,,,76349827,76453191,76362320,76397971,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208586,ENSMUST00000208586.2,,,,,76349827,76453191,76362320,76397971,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208586,ENSMUST00000208586.2,,,,,76349827,76453191,76362320,76397971,protein_coding,-1,13
ENSMUSG00000109228,ENSMUSG00000109228.3,ENSMUST00000208586,ENSMUST00000208586.2,,,,,76349827,76453191,76362320,76397971,protein_coding,-1,13
